params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'n_neighbors': 22.75211524963379, 'contamination': 0.002626595087349415}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9967163899052444], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9938260056127222], 'recall': [1.0, 1.0, 0.9996236356793377], 'roc_auc': [0.8246595210061667, 0.5644505095019234, 0.999275949804342], 'pr_auc': [0.5899447890458926, 0.1627539911531135, 0.999477429972701], 'specificity': [0.0, 0.1715224221650957, 0.9886986301369863], 'fit_time': [0.1805438995361328, 0.7969112396240234, 1.9042415618896484], 'score_time': [0.5200164318084717, 1.3148369789123535, 1.744016170501709]}",0.46659640938181407,0.38305759029924036,0.38674035076736063,0.43137015265513795,0.4081267718824091,0.4170294536046966,0.9998745452264459,0.00017741984222467632,0.7961286601041441,0.17865944960810398,0.5840587367239024,0.3416162686177498,0.9605655670166016,0.7131481669127304,1.192956527074178,0.507073284306116
"{'n_neighbors': 6.341302871704102, 'contamination': 0.003311424283310771}","{'f1_score': [0.10496029462538842, 0.2981246218995765, 0.9848035581912528], 'precision': [0.055386857767520954, 0.17517417887103653, 0.9700620664476086], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8544051936861954, 0.5656638687647685, 0.998442148163806], 'pr_auc': [0.5630558279333959, 0.16384985504980445, 0.9987357841368435], 'specificity': [0.00012856775520699409, 0.1715224221650957, 0.9438356164383561], 'fit_time': [0.12954425811767578, 1.0260279178619385, 1.790623664855957], 'score_time': [0.36441731452941895, 1.0657148361206055, 1.5867035388946533]}",0.46262949157207256,0.37756008901015253,0.3718288687862196,0.41047756970960114,0.400207701028722,0.40590454453767866,1.0,0.0,0.8061704035382565,0.17994296506645213,0.575213822373348,0.34094915678488247,0.9820652802785238,0.6788449670825527,1.0056118965148926,0.5008028062222968
"{'n_neighbors': 10.395177841186523, 'contamination': 0.003690947312861681}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9872735717603344], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9748669968813062], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8133847491575428, 0.566155727306113, 0.9988593067678554], 'pr_auc': [0.5273111831690752, 0.1635289397474053, 0.9991065441444918], 'specificity': [0.0, 0.1715224221650957, 0.9530821917808219], 'fit_time': [0.16152191162109375, 0.7468206882476807, 1.8022668361663818], 'score_time': [0.44387292861938477, 1.1746408939361572, 1.6656856536865234]}",0.46344880333351074,0.37870267310845235,0.3748682046486392,0.41481204298880336,0.40180710230527045,0.4081551057667201,1.0,0.0,0.792799927743837,0.1772491618677443,0.5633155556869908,0.3420718436944693,0.9035364786783854,0.6789358615181168,1.0947331587473552,0.5019930400521835
"{'n_neighbors': 21.814960479736328, 'contamination': 0.004298665560781956}","{'f1_score': [0.10497237569060773, 0.2981246218995765, 0.9874570287094676], 'precision': [0.05539358600583091, 0.17517417887103653, 0.9752248118920903], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8355643786117389, 0.564912228231637, 0.9992723408314043], 'pr_auc': [0.6530400359630864, 0.1628747861235339, 0.9994742877235628], 'specificity': [0.00025713551041398817, 0.1715224221650957, 0.9537671232876712], 'fit_time': [0.1550900936126709, 0.9346210956573486, 1.8813226222991943], 'score_time': [0.4257524013519287, 1.1651296615600586, 1.797182559967041]}",0.46351800876655064,0.37877963692007066,0.37518222698772696,0.4150528570941622,0.4019308589229859,0.40831876027599745,1.0,0.0,0.7999163158915934,0.17910939885294536,0.605129703270061,0.34321638607290833,0.9903446038564047,0.7058321414228622,1.1293548742930095,0.5604551998407307
"{'n_neighbors': 18.48531150817871, 'contamination': 0.002743127290159464}","{'f1_score': [0.10552118594607214, 0.2981246218995765, 0.9955030916245081], 'precision': [0.055726790777955865, 0.17517417887103653, 0.9912313432835821], 'recall': [0.9912280701754386, 1.0, 0.9998118178396688], 'roc_auc': [0.8291021572315979, 0.565169807698728, 0.9992563582369651], 'pr_auc': [0.6402754050351334, 0.16302573842548182, 0.9994609576972551], 'specificity': [0.015299562869632296, 0.1715224221650957, 0.9839041095890411], 'fit_time': [0.18054962158203125, 0.7515513896942139, 1.7211439609527588], 'score_time': [0.49126315116882324, 1.122704029083252, 1.3588063716888428]}",0.4663829664900523,0.3823175826473767,0.3902420315412563,0.4245997272927552,0.4073774376441915,0.41571701671396816,0.9970132960050359,0.004091493741568865,0.797842774389097,0.1785882510157875,0.6009207003859568,0.3426052768547431,0.8844149907430013,0.6359230991181353,0.9909245173136393,0.3662259681847078
"{'n_neighbors': 5.398034572601318, 'contamination': 0.004897725768387318}","{'f1_score': [0.1049482163406214, 0.2980885555286717, 0.9632919423547539], 'precision': [0.05538013116346854, 0.17514927495024168, 0.9291834236754677], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8576467364090349, 0.5658756589026512, 0.9981035491671006], 'pr_auc': [0.5574050091656162, 0.16377408496508425, 0.9984259431087688], 'specificity': [0.0, 0.1713796058269066, 0.8613013698630136], 'fit_time': [0.10382437705993652, 0.9391107559204102, 1.4721252918243408], 'score_time': [0.3650202751159668, 1.03507661819458, 2.2354557514190674]}",0.455442904741349,0.36765815772178456,0.3442269918966401,0.3722608194848791,0.3865709432630593,0.3867879607531185,1.0,0.0,0.8072086481595956,0.1800245128499781,0.5732016790798231,0.34092822525272587,0.8383534749348959,0.5631316427443774,1.211850881576538,0.7737652843504835
"{'n_neighbors': 22.09579849243164, 'contamination': 0.002820377703756094}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9963424927318766], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9930828192185456], 'recall': [1.0, 1.0, 0.9996236356793377], 'roc_auc': [0.8246595210061667, 0.5644505095019234, 0.999275949804342], 'pr_auc': [0.5899447890458926, 0.1627539911531135, 0.999477429972701], 'specificity': [0.0, 0.1715224221650957, 0.9873287671232877], 'fit_time': [0.1558687686920166, 1.4362175464630127, 2.076704740524292], 'score_time': [0.5487346649169922, 1.713247537612915, 2.4153265953063965]}",0.4664717769906915,0.3828851111114371,0.3862837297627944,0.43073297066597444,0.4078790430843502,0.41668153160243926,0.9998745452264459,0.00017741984222467632,0.7961286601041441,0.17865944960810398,0.5840587367239024,0.3416162686177498,1.2229303518931072,0.7985492171001258,1.5591029326121013,0.7697886195083484
"{'n_neighbors': 5.64896821975708, 'contamination': 0.0010016161249950528}","{'f1_score': [0.11970410221923336, 0.2981246218995765, 0.9758584206982783], 'precision': [0.06376271672159335, 0.17517417887103653, 0.9980326578792051], 'recall': [0.9758771929824561, 1.0, 0.9546480993601807], 'roc_auc': [0.8576467364090349, 0.5658756589026512, 0.9981035491671006], 'pr_auc': [0.5574050091656162, 0.16377408496508425, 0.9984259431087688], 'specificity': [0.15993828747750063, 0.1715224221650957, 0.9965753424657534], 'fit_time': [0.13020801544189453, 0.8504667282104492, 2.0097124576568604], 'score_time': [0.39606785774230957, 1.4851155281066895, 2.3443849086761475]}",0.4645623816056961,0.36880545924608504,0.44267868403611654,0.39169263392678483,0.41232318449061167,0.41664918807667345,0.9768417641142122,0.01852739451033116,0.8072086481595956,0.1800245128499781,0.5732016790798231,0.34092822525272587,0.9967957337697347,0.774249473351419,1.4085227648417156,0.7972388480575965
"{'n_neighbors': 22.920440673828125, 'contamination': 0.0008609198848716915}","{'f1_score': [0.10645848119233499, 0.2981246218995765, 0.6164258753091241], 'precision': [0.056264066016504126, 0.17517417887103653, 0.9995778809624314], 'recall': [0.9868421052631579, 1.0, 0.445615355664283], 'roc_auc': [0.8246595210061667, 0.5644505095019234, 0.999275949804342], 'pr_auc': [0.5899447890458926, 0.1627539911531135, 0.999477429972701], 'specificity': [0.02957058369760864, 0.1715224221650957, 0.9996575342465753], 'fit_time': [0.1857903003692627, 1.2189247608184814, 2.6704678535461426], 'score_time': [0.5725688934326172, 1.7579834461212158, 2.5196642875671387]}",0.3403363261336785,0.2103220653289103,0.4002501800364266,0.42778847056458713,0.4103387086166574,0.41947348379034954,0.8108191536424804,0.25829394507260056,0.7961286601041441,0.17865944960810398,0.5840587367239024,0.3416162686177498,1.3583943049112956,1.0191481577318562,1.6167388757069905,0.8011481926870505
"{'n_neighbors': 4.467874526977539, 'contamination': 0.0035998381208628416}","{'f1_score': [0.1050449205252246, 0.2981246218995765, 0.9687357579072099], 'precision': [0.055433989788475566, 0.17517417887103653, 0.939367155736256], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8735462821362998, 0.5658042507335567, 0.997909631317636], 'pr_auc': [0.5815260348920328, 0.16403625414169903, 0.9982157181234327], 'specificity': [0.0010285420416559527, 0.1715224221650957, 0.8825342465753425], 'fit_time': [0.18024420738220215, 1.4169347286224365, 2.5228207111358643], 'score_time': [0.5299856662750244, 1.5861916542053223, 2.2918667793273926]}",0.45730176677733697,0.37012924610463244,0.351695070260698,0.38175883672173117,0.3899917747985893,0.39153068002877,1.0,0.0,0.8124200547291641,0.18162429488773368,0.5812593357190549,0.34055239232610474,1.373333215713501,0.9568496879275741,1.4693480332692463,0.724014543107965
"{'n_neighbors': 17.203598022460938, 'contamination': 0.004981975071132183}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9862657757980697], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9729036982790187], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8285749166565165, 0.5652179154749849, 0.9992088615752651], 'pr_auc': [0.6300602062870029, 0.16310910584609975, 0.999426828852077], 'specificity': [0.0, 0.1715224221650957, 0.9493150684931507], 'fit_time': [0.2037971019744873, 1.1697602272033691, 2.5690267086029053], 'score_time': [0.5559263229370117, 1.7252554893493652, 2.4656505584716797]}",0.46311287134608925,0.3782380220562856,0.3736124968860821,0.4130617980743231,0.4011526694378413,0.40723628088391917,1.0,0.0,0.7976672312355889,0.1785189048584927,0.5975320469950599,0.3421991567432306,1.314194679260254,0.9709870429014091,1.5822774569193523,0.7861694907441128
"{'n_neighbors': 10.612937927246094, 'contamination': 0.0008616842096671462}","{'f1_score': [0.12258700859518107, 0.2981246218995765, 0.6276938959865789], 'precision': [0.06550218340611354, 0.17517417887103653, 0.9987679671457905], 'recall': [0.9539473684210527, 1.0, 0.45765901392547986], 'roc_auc': [0.8133847491575428, 0.566155727306113, 0.9988593067678554], 'pr_auc': [0.5273111831690752, 0.1635289397474053, 0.999106544144492], 'specificity': [0.2021085111853947, 0.1715224221650957, 0.998972602739726], 'fit_time': [0.18262124061584473, 1.0648562908172607, 2.6927740573883057], 'score_time': [0.5700702667236328, 1.560014009475708, 2.449833869934082]}",0.34946850882711217,0.20938065489466343,0.45753451203007217,0.38305811723016303,0.4131481098076469,0.41650926330545185,0.8038687941155108,0.24552816558494023,0.792799927743837,0.1772491618677443,0.5633155556869908,0.34207184369446936,1.3134171962738037,1.0397287093848768,1.5266393820444744,0.767773056879793
"{'n_neighbors': 15.618609428405762, 'contamination': 0.0037689560558646917}","{'f1_score': [0.10514180308969334, 0.2981246218995765, 0.9890191699236925], 'precision': [0.055487953273302505, 0.17517417887103653, 0.9782768777614138], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8234677317490178, 0.565478508923239, 0.999140935548899], 'pr_auc': [0.5919678461464724, 0.16327095668246594, 0.9993646960660749], 'specificity': [0.0020570840833119054, 0.1715224221650957, 0.9595890410958904], 'fit_time': [0.19013047218322754, 1.0336472988128662, 3.020085096359253], 'score_time': [0.5811491012573242, 1.5677831172943115, 2.514059066772461]}",0.46409519830432083,0.37944650398041907,0.377722849114766,0.4172176284472764,0.4029796699685843,0.40972051947649024,1.0,0.0,0.7960290587403853,0.1781019102444253,0.5848678329650044,0.3413707592432792,1.4146209557851155,1.1863154412448442,1.5543304284413655,0.7891645222744378
"{'n_neighbors': 20.94483757019043, 'contamination': 0.0018605494406074286}","{'f1_score': [0.10608203677510608, 0.2981246218995765, 0.9743589743589743], 'precision': [0.05605381165919283, 0.17517417887103653, 0.9988142292490119], 'recall': [0.9868421052631579, 1.0, 0.9510726383138879], 'roc_auc': [0.8355567660472859, 0.5647822792745671, 0.9992631895071691], 'pr_auc': [0.6585615891872323, 0.1628708403228945, 0.9994678564130721], 'specificity': [0.025713551041398816, 0.1715224221650957, 0.9979452054794521], 'fit_time': [0.2236495018005371, 1.1458351612091064, 2.1466917991638184], 'score_time': [0.534710168838501, 1.6683895587921143, 2.2270989418029785]}",0.4595218776778856,0.3723913852517553,0.3983937262286488,0.42810554689894054,0.41001407325974704,0.41917508930510017,0.9793049145256819,0.020673309903524204,0.7998674116096741,0.1791623339400476,0.6069667619743996,0.3434823250950853,1.1720588207244873,0.7852976843638535,1.476732889811198,0.7040805582638481
"{'n_neighbors': 11.362927436828613, 'contamination': 0.0016732246149331331}","{'f1_score': [0.10514180308969334, 0.2981246218995765, 0.9981210071401728], 'precision': [0.055487953273302505, 0.17517417887103653, 0.9966228893058161], 'recall': [1.0, 1.0, 0.9996236356793377], 'roc_auc': [0.7900719753871694, 0.5661543362378838, 0.9989922587530483], 'pr_auc': [0.5109810925419149, 0.16337872231606884, 0.9992317907853471], 'specificity': [0.0020570840833119054, 0.1715224221650957, 0.9938356164383562], 'fit_time': [0.12400937080383301, 0.9679644107818604, 2.5604372024536133], 'score_time': [0.4372446537017822, 1.5368385314941406, 2.056455373764038]}",0.46712914404314754,0.3836446803101272,0.3891383742289212,0.4331463888452843,0.4090950071500517,0.41830846463846605,0.9998745452264459,0.00017741984222467632,0.7850728567927004,0.17674069552473773,0.5578638685477769,0.34284212501955746,1.2174703280131023,1.0101930662863297,1.3435128529866536,0.6750268895725154
"{'n_neighbors': 21.926122665405273, 'contamination': 0.0035241341684013605}","{'f1_score': [0.10512968299711815, 0.2981246218995765, 0.9904921700223713], 'precision': [0.05548120209271201, 0.17517417887103653, 0.98134466198744], 'recall': [1.0, 1.0, 0.9998118178396688], 'roc_auc': [0.8355643786117389, 0.564912228231637, 0.9992723408314043], 'pr_auc': [0.6530400359630864, 0.1628747861235339, 0.999474287723563], 'specificity': [0.0019285163281049112, 0.1715224221650957, 0.9654109589041096], 'fit_time': [0.13193798065185547, 0.9187076091766357, 2.011131525039673], 'score_time': [0.47768402099609375, 1.6170191764831543, 1.9462242126464844]}",0.46458215830635535,0.3801295980126129,0.37962063246577005,0.4199628976753492,0.40400001431706284,0.4111583099956659,0.9999372726132228,8.870992111236433e-05,0.7999163158915934,0.17910939885294536,0.6051297032700611,0.34321638607290833,1.0205923716227214,0.7705528201368302,1.3469758033752441,0.6292032745956138
"{'n_neighbors': 8.5365571975708, 'contamination': 0.004985355772078037}","{'f1_score': [0.1049482163406214, 0.2980885555286717, 0.9833456698741673], 'precision': [0.05538013116346854, 0.17514927495024168, 0.9672369858026938], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8340872591610164, 0.5660374865066382, 0.9986768602966576], 'pr_auc': [0.5472960856016575, 0.16382415994562075, 0.9989381673568177], 'specificity': [0.0, 0.1713796058269066, 0.9383561643835616], 'fit_time': [0.12773346900939941, 0.7119424343109131, 1.7873480319976807], 'score_time': [0.5038902759552002, 1.1720445156097412, 1.6020231246948242]}",0.46212748058115344,0.3768970666666031,0.3699119234034894,0.4079945944502242,0.3992554639721347,0.40458902506664923,1.0,0.0,0.7996005353214374,0.17829976169220488,0.570019470968032,0.3413122866481455,0.8756746451059977,0.6873554645933841,1.0926526387532551,0.45181208553508695
"{'n_neighbors': 24.015554428100586, 'contamination': 0.0027872398495674133}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9969022810475923], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9945682712118374], 'recall': [1.0, 1.0, 0.9992472713586752], 'roc_auc': [0.7723775561299753, 0.5642671203403851, 0.9993244776011672], 'pr_auc': [0.4358673561303762, 0.16269744278075454, 0.9995125056849681], 'specificity': [0.0, 0.1715224221650957, 0.9900684931506849], 'fit_time': [0.1746361255645752, 1.1297433376312256, 1.9187355041503906], 'score_time': [0.4143409729003906, 1.2022967338562012, 1.7661733627319336]}",0.4666583730959301,0.3831433433725621,0.38719697177192686,0.43200736011747076,0.4083741937487808,0.41737694857775254,0.9997490904528917,0.00035483968444940494,0.7786563846905091,0.17766690517698822,0.5326924348653662,0.3484213773386793,1.0743716557820637,0.7131012915236098,1.1276036898295085,0.5544047803238444
"{'n_neighbors': 5.809609413146973, 'contamination': 0.00013896817108616233}","{'f1_score': [0.059574468085106386, 0.3811291569992266, 0.3262992125984252], 'precision': [1.0, 0.2354290082170839, 1.0], 'recall': [0.03070175438596491, 1.0, 0.19495671810312382], 'roc_auc': [0.8576467364090349, 0.5658756589026512, 0.9981035491671006], 'pr_auc': [0.5574050091656162, 0.16377408496508425, 0.9984259431087688], 'specificity': [1.0, 0.4285918309054556, 1.0], 'fit_time': [0.12320065498352051, 0.7418286800384521, 1.7923932075500488], 'score_time': [0.4588935375213623, 1.1336510181427002, 1.6320953369140625]}",0.2556676125609194,0.14045395849069262,0.8095306103018185,0.2693643941280945,0.7451430027390279,0.36042222199214935,0.40855282416302957,0.4235581381822157,0.8072086481595956,0.1800245128499781,0.5732016790798231,0.34092822525272587,0.8858075141906738,0.6890081629408877,1.0748799641927083,0.4807571411231538
"{'n_neighbors': 24.780527114868164, 'contamination': 0.002481142757460475}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9738543174143753], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9992080776083944], 'recall': [1.0, 1.0, 0.9497553631915694], 'roc_auc': [0.7723775561299753, 0.5642671203403851, 0.9993244776011673], 'pr_auc': [0.4358673561303762, 0.16269744278075454, 0.9995125056849681], 'specificity': [0.0, 0.1715224221650957, 0.9986301369863013], 'fit_time': [0.15812468528747559, 0.8878676891326904, 2.4330897331237793], 'score_time': [0.4166224002838135, 1.3721394538879395, 1.9117536544799805]}",0.4589757185515244,0.3725177933928337,0.39005085305046566,0.4359904769244669,0.40992079588096647,0.4195491856511514,0.9832517877305231,0.02368554893699766,0.7786563846905091,0.17766690517698827,0.5326924348653662,0.3484213773386793,1.1596940358479817,0.9484315699425887,1.2335051695505779,0.6182065272026008
"{'n_neighbors': 22.096588134765625, 'contamination': 0.0022001946344971657}","{'f1_score': [0.10496029462538842, 0.2981246218995765, 0.9765474817377932], 'precision': [0.055386857767520954, 0.17517417887103653, 0.9980353634577603], 'recall': [1.0, 1.0, 0.9559653744824991], 'roc_auc': [0.8246595210061667, 0.5644505095019234, 0.999275949804342], 'pr_auc': [0.5899447890458926, 0.1627539911531135, 0.999477429972701], 'specificity': [0.00012856775520699409, 0.1715224221650957, 0.9965753424657534], 'fit_time': [0.14655852317810059, 0.9093470573425293, 1.892885446548462], 'score_time': [0.4360072612762451, 1.2122015953063965, 1.777918815612793]}",0.459877466087586,0.37375486006812125,0.38940877746201874,0.4349960854813871,0.4095321333654393,0.4189982414013299,0.9853217914941664,0.02075812154029006,0.7961286601041441,0.17865944960810398,0.5840587367239024,0.3416162686177498,0.9829303423563639,0.7148311249039261,1.1420425573984783,0.5500747663518757
"{'n_neighbors': 3.5911126136779785, 'contamination': 0.004759690258651972}","{'f1_score': [0.10497237569060773, 0.2981246218995765, 0.9555835281424204], 'precision': [0.05539358600583091, 0.17517417887103653, 0.9149449035812672], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8785330757467079, 0.5657649530560841, 0.9977018575899279], 'pr_auc': [0.5529872303950718, 0.163725529503411, 0.9980016896248656], 'specificity': [0.00025713551041398817, 0.1715224221650957, 0.8308219178082191], 'fit_time': [0.14758872985839844, 0.6898171901702881, 2.019044876098633], 'score_time': [0.3689444065093994, 1.7290000915527344, 2.130031108856201]}",0.4528935085775349,0.36409695538551384,0.33420049182790956,0.3580573326161278,0.3818375561527116,0.38012228779566726,1.0,0.0,0.8139999621309068,0.1821460301320201,0.5715714831744495,0.3408452324005482,0.9521502653757731,0.7862149869618625,1.4093252023061116,0.7536580212124566
"{'n_neighbors': 12.79929256439209, 'contamination': 0.0028859346639364958}","{'f1_score': [0.10497237569060773, 0.2981246218995765, 0.9897560067051593], 'precision': [0.05539358600583091, 0.17517417887103653, 0.9797197640117994], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.7959192707276033, 0.566104373703988, 0.9991622671567997], 'pr_auc': [0.5263308230109017, 0.1634809782662977, 0.9993620659381797], 'specificity': [0.00025713551041398817, 0.1715224221650957, 0.9623287671232876], 'fit_time': [0.14378809928894043, 0.7607064247131348, 2.2616360187530518], 'score_time': [0.47873425483703613, 1.4369473457336426, 2.051180601119995]}",0.4642843347651145,0.3798397083529595,0.37803610826626577,0.4190317275170491,0.40342917629622227,0.4104225292093982,1.0,0.0,0.7870619705294638,0.1769060458653061,0.5630579557384597,0.34223379912049684,1.0553768475850422,0.8893604241555644,1.3222874005635579,0.6470481977176362
"{'n_neighbors': 20.111696243286133, 'contamination': 0.0004802923067472875}","{'f1_score': [0.18623080733036157, 0.2981246218995765, 0.5811532301121196], 'precision': [0.10496929089893914, 0.17517417887103653, 0.9995408631772268], 'recall': [0.8245614035087719, 1.0, 0.40967256304102373], 'roc_auc': [0.8355567660472859, 0.5647822792745671, 0.999263189507169], 'pr_auc': [0.6585615891872323, 0.1628708403228945, 0.999467856413072], 'specificity': [0.587811776806377, 0.1715224221650957, 0.9996575342465753], 'fit_time': [0.2217390537261963, 0.8229138851165771, 2.3980512619018555], 'score_time': [0.6553609371185303, 1.4237196445465088, 2.196589231491089]}",0.35516955311401927,0.16619571421850562,0.5863305777393494,0.3380863661142996,0.4265614443157342,0.40617011411717135,0.7447446555165985,0.2475205791466952,0.7998674116096741,0.17916233394004755,0.6069667619743996,0.34348232509508525,1.1475680669148762,0.9176542414159217,1.4252232710520427,0.629204714706397
"{'n_neighbors': 11.659632682800293, 'contamination': 0.0036283456720411777}","{'f1_score': [0.1049482163406214, 0.2981246218995765, 0.9888351321176033], 'precision': [0.05538013116346854, 0.17517417887103653, 0.9779168200220831], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.7900719753871694, 0.5661543362378838, 0.9989922587530483], 'pr_auc': [0.5109810925419149, 0.16337872231606884, 0.9992317907853472], 'specificity': [0.0, 0.1715224221650957, 0.958904109589041], 'fit_time': [0.16119790077209473, 1.1274313926696777, 2.5451807975769043], 'score_time': [0.5271298885345459, 1.605966329574585, 2.2754054069519043]}",0.4639693234526004,0.37942269194601863,0.37680884391804553,0.4175173921038383,0.40282371001886275,0.40958248444517487,1.0,0.0,0.7850728567927004,0.17674069552473773,0.557863868547777,0.3428421250195575,1.2779366970062256,0.9790582202775415,1.4695005416870117,0.7202240417732078
"{'n_neighbors': 20.75052261352539, 'contamination': 0.002356404671445489}","{'f1_score': [0.10553470919324578, 0.2981246218995765, 0.9967133064137478], 'precision': [0.05574826560951437, 0.17517417887103653, 0.9947516401124649], 'recall': [0.9868421052631579, 1.0, 0.9986827248776816], 'roc_auc': [0.8355567660472859, 0.5647822792745671, 0.9992631895071691], 'pr_auc': [0.6585615891872323, 0.1628708403228945, 0.9994678564130721], 'specificity': [0.020056569812291078, 0.1715224221650957, 0.9904109589041096], 'fit_time': [0.2136988639831543, 1.3849456310272217, 2.632730484008789], 'score_time': [0.6794891357421875, 1.6683526039123535, 2.416083335876465]}",0.4667908791688567,0.3828716519426109,0.39399665029383213,0.4262378027529913,0.40855802819767195,0.41735903822078685,0.9951749433802798,0.00591669653053066,0.7998674116096741,0.1791623339400476,0.6069667619743996,0.3434823250950853,1.4104583263397217,0.9877302829846966,1.587975025177002,0.7112361400442289
"{'n_neighbors': 6.744743347167969, 'contamination': 0.003073626896366477}","{'f1_score': [0.10496029462538842, 0.2981246218995765, 0.9865404251369163], 'precision': [0.055386857767520954, 0.17517417887103653, 0.9734383586737497], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8544051936861954, 0.5656638687647685, 0.998442148163806], 'pr_auc': [0.5630558279333959, 0.16384985504980445, 0.9987357841368435], 'specificity': [0.00012856775520699409, 0.1715224221650957, 0.9503424657534246], 'fit_time': [0.1846306324005127, 1.6730599403381348, 2.4429357051849365], 'score_time': [0.5270590782165527, 1.6603736877441406, 2.201035976409912]}",0.46320844722062704,0.3783608362970935,0.37399781855790915,0.4135003648491433,0.40133313177076907,0.4074845956692289,1.0,0.0,0.8061704035382565,0.17994296506645213,0.575213822373348,0.34094915678488247,1.4335420926411946,0.9373764985194927,1.4628229141235352,0.6975286828223577
"{'n_neighbors': 13.74847412109375, 'contamination': 0.0006820536218583584}","{'f1_score': [0.12312954253954682, 0.2981246218995765, 0.5890629147863021], 'precision': [0.06584362139917696, 0.17517417887103653, 0.9995495495495496], 'recall': [0.9473684210526315, 1.0, 0.41757621377493415], 'roc_auc': [0.8044168662850234, 0.5657225254750962, 0.9991549203190331], 'pr_auc': [0.5447094264671364, 0.1634334916194913, 0.9993628067497511], 'specificity': [0.21200822833633326, 0.1715224221650957, 0.9996575342465753], 'fit_time': [0.20770835876464844, 1.1426339149475098, 2.746490478515625], 'score_time': [0.6180529594421387, 1.5906612873077393, 2.2882986068725586]}",0.33677235974180847,0.192169565008874,0.46106272824933475,0.38120252614652456,0.41352244993992104,0.4167806087995074,0.7883148782758552,0.26303090920088734,0.789764770693051,0.1772510896138861,0.5691685749454596,0.34170468968760126,1.365610917409261,1.0483773877161908,1.4990042845408122,0.6849481174060937
"{'n_neighbors': 6.120702743530273, 'contamination': 0.004485737532377243}","{'f1_score': [0.1049482163406214, 0.29805249788314986, 0.9757620271759089], 'precision': [0.05538013116346854, 0.17512437810945275, 0.9526712083183937], 'recall': [1.0, 1.0, 1.0], 'roc_auc': [0.8544051936861954, 0.5656638687647685, 0.998442148163806], 'pr_auc': [0.5630558279333959, 0.16384985504980445, 0.9987357841368435], 'specificity': [0.0, 0.1712367894887175, 0.9095890410958904], 'fit_time': [0.15897059440612793, 1.008267879486084, 2.928408145904541], 'score_time': [0.591808557510376, 1.5649888515472412, 2.383436679840088]}",0.45958758046656006,0.3734071597816435,0.360275276861536,0.39466417640114215,0.39439190586377165,0.39777841891441656,1.0,0.0,0.8061704035382565,0.17994296506645213,0.575213822373348,0.34094915678488247,1.365215539932251,1.1584486212562832,1.5134113629659016,0.7323378137521603
"{'n_neighbors': 9.244199752807617, 'contamination': 0.0024657303001731634}","{'f1_score': [0.10496029462538842, 0.2981246218995765, 0.9925275546422567], 'precision': [0.055386857767520954, 0.17517417887103653, 0.9853486646884273], 'recall': [1.0, 1.0, 0.9998118178396688], 'roc_auc': [0.8214571688929189, 0.5661056488498648, 0.9987998231603259], 'pr_auc': [0.5265420135700127, 0.1636768420403411, 0.9990467772553878], 'specificity': [0.00012856775520699409, 0.1715224221650957, 0.9729452054794521], 'fit_time': [0.16306686401367188, 1.268463134765625, 2.6311066150665283], 'score_time': [0.6042053699493408, 1.5840520858764648, 2.1670188903808594]}",0.46520415705574053,0.38112166785639695,0.3815320651332516,0.4240055740694812,0.40530323377566163,0.41305913782925496,0.9999372726132228,8.870992111236433e-05,0.7954542136343697,0.17760100859733594,0.5630885442885806,0.34201605113012873,1.3542122046152751,1.0093957698971272,1.4517587820688884,0.6448372733153338
